datetime,open,high,low,close,volume
2026-06-29 06:50:00,3994.525194353294,3994.882241111714,3994.5097072091244,3994.507521761453,30
2026-06-29 06:51:00,3994.332653213086,3994.3635087011767,3994.251553439593,3994.2586510071096,57
2026-06-29 06:52:00,3993.994192212933,3994.2920119612536,3993.4163231459793,3993.9424330003994,18
2026-06-29 06:53:00,3994.300030357353,3994.6581360667033,3993.970312635816,3994.619759791454,51
2026-06-29 06:54:00,3994.815530118601,3995.0160764530915,3994.2360368219092,3994.9277140081895,48
2026-06-29 06:55:00,3995.2811701781593,3995.743717500407,3995.021671451161,3995.2220741145534,66
2026-06-29 06:56:00,3994.861561416548,3994.925520368428,3994.674471736697,3995.00095229745,96
2026-06-29 06:57:00,3994.7069552286225,3994.752037897664,3994.4032701109186,3994.6401913306713,8
2026-06-29 06:58:00,3994.872586944324,3995.3095001980464,3994.6088799311447,3995.1072118718416,22
2026-06-29 06:59:00,3995.3603595078853,3995.657654297609,3995.2969606973284,3995.4342879463247,6
2026-06-29 07:00:00,3995.1207723889625,3995.533813826819,3994.7362766001484,3995.0993119601617,76
2026-06-29 07:01:00,3995.027942900631,3995.2888393037933,3994.8983199911254,3995.117486285793,57
2026-06-29 07:02:00,3994.474775413628,3994.6226166335714,3994.1030226406892,3994.1606001832142,36
2026-06-29 07:03:00,3993.8766721015872,3994.3681334921916,3993.4865514461485,3993.6513186078055,79
2026-06-29 07:04:00,3994.2829350127845,3994.762584540166,3994.1917201009073,3994.044150011505,92
2026-06-29 07:05:00,3994.96105502707,3995.3778729095825,3994.924245250804,3994.9896436460226,57
2026-06-29 07:06:00,3994.92504996628,3995.0883370486176,3994.4565930146387,3995.271552966177,49
2026-06-29 07:07:00,3995.426816415226,3995.7809548153473,3995.150936160964,3995.8730764444645,45
2026-06-29 07:08:00,3995.6076344277494,3995.8242187659134,3995.572736150446,3995.7352446480377,82
2026-06-29 07:09:00,3995.285074550447,3995.340023794443,3994.688154760145,3995.385243445436,66
2026-06-29 07:10:00,3995.4657723532014,3996.0161604984787,3995.4311040166035,3995.1055608063707,77
2026-06-29 07:11:00,3996.2347906364344,3996.3168818149857,3995.817769499119,3996.1262558764874,45
2026-06-29 07:12:00,3996.216877616879,3996.787020029172,3995.6266702617213,3996.0593208664977,79
2026-06-29 07:13:00,3996.9991994447864,3997.266802908561,3996.8556913822567,3996.875029925136,20
2026-06-29 07:14:00,3995.6893268927415,3995.800406650045,3995.6039772715294,3995.6556981290246,64
2026-06-29 07:15:00,3996.100278144929,3996.4254187133556,3996.0274471812754,3996.005860029389,93
2026-06-29 07:16:00,3996.143801679048,3996.667569180574,3995.9618365905076,3995.747941716973,93
2026-06-29 07:17:00,3995.994298003815,3996.4336329356606,3995.9336705172086,3996.1438800550386,67
2026-06-29 07:18:00,3996.040178392083,3996.5241150807997,3995.6248815870663,3995.8256297869348,83
2026-06-29 07:19:00,3995.0463939347824,3995.441663954809,3995.0090188559043,3995.0942433076048,3
2026-06-29 07:20:00,3994.9365579908635,3995.3519239295742,3994.6309047139735,3995.3513745248138,54
2026-06-29 07:21:00,3995.1151142766194,3995.6246316675583,3994.5170961643075,3994.931237358302,78
2026-06-29 07:22:00,3995.8540612989905,3996.003862104306,3995.365679137287,3995.3480037944414,64
2026-06-29 07:23:00,3995.5949261898536,3995.8885811680393,3995.225794526915,3995.5377253454776,40
2026-06-29 07:24:00,3995.190679388407,3995.3234050534984,3995.006927215935,3995.4108713154064,59
2026-06-29 07:25:00,3994.9398008666144,3995.5324016714126,3994.5654633648396,3995.3314703574583,55
2026-06-29 07:26:00,3995.397501925466,3995.9639375292777,3995.081277047119,3995.1515920065754,62
2026-06-29 07:27:00,3995.5618774802956,3995.5855335671167,3995.306227449961,3995.6612173249428,4
2026-06-29 07:28:00,3995.296997378412,3995.7203424819213,3995.218571152368,3995.203935287056,60
2026-06-29 07:29:00,3995.5536310949688,3996.108780085418,3995.0216685658243,3995.532441424108,75
2026-06-29 07:30:00,3995.6021698696427,3995.7105150767193,3995.33229908035,3996.131038539046,95
2026-06-29 07:31:00,3996.086492364909,3996.4272595032407,3995.9697188578166,3995.78589829923,96
2026-06-29 07:32:00,3995.7354658179706,3996.2847587965234,3995.514810207444,3995.7862137502693,91
2026-06-29 07:33:00,3995.5716347446714,3995.592002331823,3995.323156893154,3995.6651733790245,30
2026-06-29 07:34:00,3995.3755806681056,3995.7940328284535,3994.8790579307656,3995.5927379330933,2
2026-06-29 07:35:00,3994.643823194039,3994.822232598463,3994.2036545657024,3994.6634198247334,62
2026-06-29 07:36:00,3994.7918833325716,3995.3465210497975,3994.330300396387,3994.8534934404724,49
2026-06-29 07:37:00,3994.9224109686616,3995.5050459157605,3994.9157922100044,3994.844081255177,9
2026-06-29 07:38:00,3994.924967696983,3995.491527590451,3994.675275298075,3994.978793085232,92
2026-06-29 07:39:00,3994.8076741302953,3995.09220266029,3994.518867639314,3994.7390356751957,31
2026-06-29 07:40:00,3994.09998875927,3994.617214349864,3994.088473393176,3994.2243031372413,98
2026-06-29 07:41:00,3993.8896660978876,3994.396395737009,3993.7337781726405,3993.815744030679,61
2026-06-29 07:42:00,3993.718308839624,3993.90976912357,3993.262134945751,3993.7937289184047,79
2026-06-29 07:43:00,3993.317170205013,3993.8145194895037,3993.2349043815757,3993.311317642276,48
2026-06-29 07:44:00,3993.23652734918,3993.258731930009,3992.9153412703085,3993.4617373993347,25
2026-06-29 07:45:00,3993.4385527775876,3993.7963147046767,3993.309431654377,3993.42827403287,36
2026-06-29 07:46:00,3994.381645728193,3994.5196510305655,3994.3743732634066,3994.0270392345515,8
2026-06-29 07:47:00,3994.4689346346086,3994.541274766075,3994.3242137600487,3994.7213189347513,73
2026-06-29 07:48:00,3994.59770982997,3994.6438817509475,3994.012185577024,3994.4165633697976,58
2026-06-29 07:49:00,3994.560486872087,3994.978260137614,3994.0795646049573,3994.4297336043574,45
2026-06-29 07:50:00,3993.6011012644376,3993.8050262426987,3993.025355277845,3993.481969005629,62
2026-06-29 07:51:00,3993.587844326713,3994.0227043896302,3993.2951319003573,3993.862731945347,39
2026-06-29 07:52:00,3993.617959431683,3993.6571732361626,3993.5521177124765,3993.1908245888876,96
2026-06-29 07:53:00,3994.849580487926,3995.038754690624,3994.5208047945416,3995.477130194658,58
2026-06-29 07:54:00,3994.7534000055352,3995.0770947809606,3994.480773604799,3994.9646113673484,81
2026-06-29 07:55:00,3994.904173676702,3995.3786075756057,3994.3975594270582,3994.948821459528,99
2026-06-29 07:56:00,3994.88681779185,3995.078069293609,3994.8279682433795,3994.8758389917266,83
2026-06-29 07:57:00,3994.3024787730396,3994.678013598902,3994.0095340908265,3994.359589588011,64
2026-06-29 07:58:00,3994.873890180297,3995.405476829239,3994.7838609814808,3994.978114665973,44
2026-06-29 07:59:00,3995.2498566966406,3995.61937460955,3995.0550511405067,3995.3788998138307,29
2026-06-29 08:00:00,3995.6453726701625,3995.785148355015,3995.20295842373,3995.756493563363,59
2026-06-29 08:01:00,3995.190678942765,3995.205319411699,3994.9050680651435,3995.208595079016,71
2026-06-29 08:02:00,3995.892076098233,3996.4141354225735,3995.6665431271454,3995.8526084141713,92
2026-06-29 08:03:00,3995.1911505668368,3995.203912213347,3994.954464799695,3995.160895910106,9
2026-06-29 08:04:00,3995.484579113737,3996.0094001173475,3995.208911052693,3995.4455974576663,92
2026-06-29 08:05:00,3996.579806926642,3996.8971692070586,3996.10879700034,3996.8065609460155,6
2026-06-29 08:06:00,3996.0845387640766,3996.6479793831845,3995.5492879507124,3996.2032501085328,29
2026-06-29 08:07:00,3995.8013898992754,3996.2806598407396,3995.228189087373,3995.2133121723423,58
2026-06-29 08:08:00,3995.851215581819,3996.449976048139,3995.3790735500656,3995.982395737125,17
2026-06-29 08:09:00,3995.5994777547608,3995.8099048440317,3995.410233617312,3995.6384249937046,16
2026-06-29 08:10:00,3994.824146039228,3995.2844590125865,3994.411265215576,3994.820404287939,87
2026-06-29 08:11:00,3994.8584275266307,3995.099586074796,3994.5958656521975,3994.780723836013,95
2026-06-29 08:12:00,3994.327275669768,3994.61520104195,3994.1744732965403,3994.552098213765,3
2026-06-29 08:13:00,3994.5640718850855,3994.9405751630165,3994.05954893743,3994.75357717751,21
2026-06-29 08:14:00,3994.1043597679686,3994.6285660364806,3994.0813039585914,3993.949784234404,64
2026-06-29 08:15:00,3994.8793269704775,3995.469777051997,3994.3382697751963,3994.960737427902,90
2026-06-29 08:16:00,3994.487700324309,3994.9486643726277,3994.210813845534,3994.293368977401,36
2026-06-29 08:17:00,3994.3266695662064,3994.577329635507,3993.9443486801215,3994.0507459332484,86
2026-06-29 08:18:00,3994.7334281748913,3994.9862423762575,3994.337815821568,3994.608084729973,62
2026-06-29 08:19:00,3994.117996016674,3994.5605453976277,3993.58092537225,3994.2904747111506,42
2026-06-29 08:20:00,3994.231725983976,3994.374992271437,3993.849724174676,3994.422350993051,76
2026-06-29 08:21:00,3994.8852973611174,3994.951581828996,3994.5169372102614,3994.987914445137,42
2026-06-29 08:22:00,3994.081555743837,3994.2943290384214,3994.0415645195003,3994.2265749012063,61
2026-06-29 08:23:00,3994.173872673103,3994.346216068095,3993.862827859936,3994.2771083305256,13
2026-06-29 08:24:00,3994.3038140702274,3994.481598942501,3994.213712669737,3994.1755177511827,11
2026-06-29 08:25:00,3994.694725506116,3994.834890156746,3994.252265244883,3994.7811100150507,54
2026-06-29 08:26:00,3994.076250150677,3994.1015060644586,3993.7689169981895,3994.2363320557224,16
2026-06-29 08:27:00,3993.416021844135,3993.4267462049747,3993.0078851766098,3993.5668801100974,8
2026-06-29 08:28:00,3993.676992626943,3994.2696260607845,3993.6519888865814,3993.914775301238,59
2026-06-29 08:29:00,3993.8254849635596,3994.082148843801,3993.774609753932,3993.9671457329996,57
2026-06-29 08:30:00,3993.9507313887325,3994.181327377028,3993.520937355895,3994.0210210302407,40
2026-06-29 08:31:00,3994.123955493481,3994.531743863097,3994.080704891882,3994.337985541144,59
2026-06-29 08:32:00,3993.783943132692,3993.914895465411,3993.741189096033,3993.778638880842,2
2026-06-29 08:33:00,3993.9000699812723,3994.4700466916424,3993.8928048961316,3993.723695051027,94
2026-06-29 08:34:00,3994.0466062179216,3994.518413226571,3993.472705378942,3994.013992825133,94
2026-06-29 08:35:00,3993.6894305089086,3993.743077110296,3993.246925493233,3993.5404499799474,76
2026-06-29 08:36:00,3994.622317764481,3994.8728662299523,3994.4103669193796,3994.4872821094864,10
2026-06-29 08:37:00,3994.8592342249367,3995.386705209474,3994.681312876164,3994.8303304907936,44
2026-06-29 08:38:00,3994.2635824763356,3994.8304216897104,3994.053760538488,3994.1050984921358,11
2026-06-29 08:39:00,3994.5918592806524,3994.8723001874023,3994.1270671619436,3994.530266974725,79
2026-06-29 08:40:00,3994.104518445539,3994.4725652790653,3993.707696078897,3993.725795512148,80
2026-06-29 08:41:00,3994.49806074741,3994.598281115065,3994.3869434066896,3994.5407194888844,81
2026-06-29 08:42:00,3995.077358536914,3995.672059712596,3994.9728929357134,3995.0775996319862,90
2026-06-29 08:43:00,3994.667017377738,3994.806020398568,3994.60797998791,3994.5035996515244,2
2026-06-29 08:44:00,3995.14870544236,3995.7143445068414,3994.7525238105395,3995.2805545760466,50
2026-06-29 08:45:00,3995.3550959058284,3995.7448838952237,3994.8964723084955,3995.5426099333536,12
2026-06-29 08:46:00,3995.7661259858255,3996.130768062753,3995.6070981288303,3995.4446140129517,90
2026-06-29 08:47:00,3996.7145224771525,3997.0221355837625,3996.701955500534,3996.561977521439,23
2026-06-29 08:48:00,3996.591828419151,3996.730230306182,3996.5425254186653,3996.437999949194,18
2026-06-29 08:49:00,3996.214960336972,3996.3208771561754,3995.634244316065,3996.0269797167502,62
2026-06-29 08:50:00,3995.7702031221597,3995.9024948476017,3995.592936255673,3995.9360980905462,96
2026-06-29 08:51:00,3995.362297979677,3995.4741609369635,3994.900764090974,3995.3235327519224,62
2026-06-29 08:52:00,3995.32374712497,3995.79149780911,3994.9489489836574,3995.270844156708,38
2026-06-29 08:53:00,3995.494323112378,3995.704398267878,3995.2651593285864,3995.0935506394967,67
2026-06-29 08:54:00,3995.632668512043,3995.667374117981,3995.509256154726,3995.7597521180846,38
2026-06-29 08:55:00,3996.046260136561,3996.6277217146458,3995.9734282856657,3995.7984084575905,67
2026-06-29 08:56:00,3996.0527610825,3996.5830326134783,3995.683753301677,3996.0647476085533,94
2026-06-29 08:57:00,3996.779528121079,3997.336179490996,3996.314747852696,3996.8350035086705,61
2026-06-29 08:58:00,3996.6471997044596,3997.2441443980474,3996.260857152335,3996.919331423627,1
2026-06-29 08:59:00,3998.0072842877544,3998.111621437286,3997.689103007805,3997.7455202079304,94
2026-06-29 09:00:00,3998.320117961637,3998.5578631729786,3998.294947227578,3997.716215530473,45
2026-06-29 09:01:00,3997.891539183429,3998.3464822688516,3997.310445916872,3997.9283090923795,96
2026-06-29 09:02:00,3997.3560929343985,3997.7737053052306,3996.8768644194056,3997.7161951707008,28
2026-06-29 09:03:00,3997.59732914202,3997.689666685824,3997.4216359199995,3997.845118412608,21
2026-06-29 09:04:00,3997.485597749357,3997.9750976243513,3996.8976155517416,3997.527529632412,13
2026-06-29 09:05:00,3997.842597996403,3997.977262339505,3997.4814690426215,3997.744270759277,27
2026-06-29 09:06:00,3998.07921680869,3998.2135073775835,3997.7297632137656,3998.2406413280173,7
2026-06-29 09:07:00,3998.0428023523614,3998.3649870060976,3997.5939584447037,3997.8480931124204,22
2026-06-29 09:08:00,3997.619405493327,3997.975169454232,3997.132343620473,3997.714677047198,74
2026-06-29 09:09:00,3996.8619818809843,3997.210033605687,3996.4680947165853,3996.9630759128177,53
2026-06-29 09:10:00,3996.6387244049506,3996.6936165073894,3996.561866957131,3996.8507663864502,79
2026-06-29 09:11:00,3997.0669238021123,3997.5934003196908,3996.8639632985155,3997.6188558098947,79
2026-06-29 09:12:00,3997.173970674178,3997.333330699731,3996.617120489982,3997.2524538676134,4
2026-06-29 09:13:00,3996.5511012848215,3996.628810237591,3996.416331917715,3996.44930855968,96
2026-06-29 09:14:00,3996.6376917477473,3997.1709405956685,3996.414391533445,3996.632576885309,23
2026-06-29 09:15:00,3996.8303504376117,3997.4037413365495,3996.5711043078454,3996.4765352566337,70
2026-06-29 09:16:00,3996.388421719511,3996.90569828987,3996.1247787256943,3996.2494790932933,88
2026-06-29 09:17:00,3996.4652842724836,3996.9509939173186,3996.097520522987,3996.383427784861,84
2026-06-29 09:18:00,3996.494388631707,3996.88753382009,3995.92854312906,3996.38957095212,84
2026-06-29 09:19:00,3995.9229034827913,3996.2534179051568,3995.7784878556918,3995.953374457198,76
2026-06-29 09:20:00,3996.101797162966,3996.1539892189126,3996.0288963371854,3995.937313176489,33
2026-06-29 09:21:00,3996.3821894261496,3996.627261353992,3996.263707132234,3996.6063955596146,28
2026-06-29 09:22:00,3996.9237150477375,3997.1473281579447,3996.391560107612,3996.923756460721,8
2026-06-29 09:23:00,3997.4506160737546,3997.606468344011,3997.0631295861617,3997.4487560095267,1
2026-06-29 09:24:00,3996.7617813897764,3997.1958334579895,3996.590237316233,3996.6962024464738,37
2026-06-29 09:25:00,3996.292868869819,3996.590394310866,3995.8033007064378,3996.3239070065906,63
2026-06-29 09:26:00,3996.550386503423,3996.5990142329674,3996.0335645056048,3996.7154061563565,22
2026-06-29 09:27:00,3996.807279478879,3996.939389400049,3996.299370875665,3996.633853435737,70
2026-06-29 09:28:00,3997.0648033220323,3997.474758580228,3996.5134474018487,3996.933180024217,21
2026-06-29 09:29:00,3998.9911690673594,3999.0368475830537,3998.8398244552554,3998.930423861604,96
2026-06-29 09:30:00,3999.2766143227063,3999.7873384711356,3998.8235891654585,3999.0074401380116,35
2026-06-29 09:31:00,3999.8443971427964,4000.141485059005,3999.568073444432,3999.6805455708522,79
2026-06-29 09:32:00,4000.321398024543,4000.609749970939,3999.816198892809,4000.226153849834,5
2026-06-29 09:33:00,4000.647093650196,4001.002538320992,4000.209999243899,4000.8219714863385,60
2026-06-29 09:34:00,4000.489459027876,4000.984267607431,4000.023590559976,4000.5419712936764,46
2026-06-29 09:35:00,4000.8689436381223,4001.0776291628636,4000.4752465355136,4000.9076616203956,50
2026-06-29 09:36:00,4000.482531030854,4000.889340722389,4000.376073769172,4000.6527106232875,48
2026-06-29 09:37:00,4000.3641217274835,4000.703560905881,4000.037105576145,4000.336647369804,6
2026-06-29 09:38:00,4000.1214399535693,4000.2816569156707,3999.5306381098544,4000.199532923555,89
2026-06-29 09:39:00,4000.1623770232623,4000.6895550150753,3999.599944183364,4000.141732672676,56
2026-06-29 09:40:00,4001.319706306599,4001.7981619195634,4001.293802065121,4001.372778776479,59
2026-06-29 09:41:00,4000.386073710303,4000.7811448110983,4000.2871848208656,4000.269521978781,29
2026-06-29 09:42:00,4000.72920380549,4001.239552842947,4000.6501665414175,4000.241440373835,71
2026-06-29 09:43:00,3999.9228458698954,4000.4432223904714,3999.487257923904,3999.895990037458,77
2026-06-29 09:44:00,3999.686879937001,4000.11189772303,3999.1962087390866,3999.9714295642207,18
2026-06-29 09:45:00,4000.2313552354844,4000.7335632325025,4000.103248415698,4000.416598315933,2
2026-06-29 09:46:00,4000.263495245032,4000.681978122034,3999.959983629261,4000.45657474195,8
2026-06-29 09:47:00,3999.7246228560675,4000.1327073191237,3999.2202010392607,3999.971849000429,75
2026-06-29 09:48:00,3999.3669710014374,3999.7381378283667,3998.9272900745777,3999.3847025196296,97
2026-06-29 09:49:00,3999.706769875905,4000.1583998596398,3999.38142755261,3999.746233017386,54
2026-06-29 09:50:00,3999.3415865600464,3999.436749623222,3998.987377945771,3999.2180561809596,38
2026-06-29 09:51:00,3999.449815854837,3999.978338310357,3999.1447995266876,3999.386601283632,48
2026-06-29 09:52:00,3999.4726017747894,3999.9957078914367,3999.294072703998,3999.5957560047436,27
2026-06-29 09:53:00,3999.1468016009862,3999.164349970807,3998.807788405271,3999.38757848842,20
2026-06-29 09:54:00,4000.218773645649,4000.714263695988,3999.805442464419,4000.1908843905126,12
2026-06-29 09:55:00,4000.535733156808,4000.613055077292,4000.0117394072913,4000.4456953038375,43
2026-06-29 09:56:00,3999.5231618634793,3999.724233176035,3999.141387051092,3999.523267455251,61
2026-06-29 09:57:00,3999.616389020864,4000.062493974639,3999.159716098638,3999.73663037065,31
2026-06-29 09:58:00,3999.2854957884797,3999.3819517261086,3999.1894528075068,3998.996724825253,91
2026-06-29 09:59:00,3999.7117124558777,4000.202492670349,3999.4347779712257,3999.25247626525,96
2026-06-29 10:00:00,3999.3154520866615,3999.814732593436,3999.3098531147652,3999.205344716763,61
2026-06-29 10:01:00,3999.2580838659283,3999.5625645061846,3999.110076547215,3999.0139413807456,74
2026-06-29 10:02:00,3999.5105775054185,3999.5144090284484,3999.0747004763507,3999.4089494658892,67
2026-06-29 10:03:00,3999.9434551025033,4000.115677982408,3999.3483691316937,3999.9138990387396,91
2026-06-29 10:04:00,3999.3433068989752,3999.713463050001,3999.283800039223,3999.2526572171705,35
2026-06-29 10:05:00,3999.176056281055,3999.7647679878714,3998.935159691538,3999.466549787949,95
2026-06-29 10:06:00,3998.9385836254746,3999.3176717416845,3998.458541044255,3999.003932578395,15
2026-06-29 10:07:00,3998.6119190091877,3998.767801157826,3998.4894976284104,3998.6720138811097,16
2026-06-29 10:08:00,3999.494646129328,3999.8750495511877,3999.1615951597464,3999.6190875581365,13
2026-06-29 10:09:00,3999.697136984809,4000.0211282126384,3999.257294207191,3999.4693703612525,35
2026-06-29 10:10:00,3999.066695007641,3999.534602244732,3998.697103737485,3999.274517365125,75
2026-06-29 10:11:00,3999.5256259811686,3999.589814364465,3999.4128111403993,3999.5104731238616,59
2026-06-29 10:12:00,4000.5867040796747,4001.043320821176,4000.373473338463,4000.720800203123,21
2026-06-29 10:13:00,4001.1029367099504,4001.427696657156,4000.6326616392594,4000.8885652633426,54
2026-06-29 10:14:00,4000.3432517269734,4000.921046929289,4000.010715818494,4000.0324999737704,75
2026-06-29 10:15:00,4000.10113469054,4000.3062579901634,4000.0979969224145,4000.2647126221455,30
2026-06-29 10:16:00,4000.7345902651336,4001.114163401014,4000.277995809117,4000.809872170353,48
2026-06-29 10:17:00,4000.380755532324,4000.9399723956303,4000.35956871936,4000.2003452214526,35
2026-06-29 10:18:00,4000.6026652463975,4000.664171083192,4000.1552249767587,4000.4287326301423,86
2026-06-29 10:19:00,4000.9899822731118,4001.5523193654535,4000.8684939370128,4001.2150692299947,38
2026-06-29 10:20:00,4000.526517037323,4000.9392484707037,3999.9516729492516,4000.2886346587497,31
2026-06-29 10:21:00,4000.496754359292,4000.537456594755,4000.275989908511,4000.825288949943,78
2026-06-29 10:22:00,3998.8761206892577,3999.056698829426,3998.6799617194547,3998.695996542328,24
2026-06-29 10:23:00,3998.36392686859,3998.788830121777,3998.2745940383907,3998.491605253712,49
2026-06-29 10:24:00,3998.237642792894,3998.278053153775,3998.0542802635996,3998.171919097744,96
2026-06-29 10:25:00,3997.6137512019113,3997.963053478017,3997.087760744814,3997.7343886881276,32
2026-06-29 10:26:00,3998.4299568538772,3998.637486688049,3997.832156251301,3998.3211340534544,55
2026-06-29 10:27:00,3997.714886164897,3998.0874354755574,3997.4939004465928,3997.6823275836828,79
2026-06-29 10:28:00,3997.4948639215486,3997.522309141836,3997.225697542976,3997.503047756628,58
2026-06-29 10:29:00,3997.5602342101915,3998.083156293883,3997.1269916472697,3997.3597967190353,99
2026-06-29 10:30:00,3998.2808708547245,3998.864964236231,3997.7491533864454,3998.4290357238087,3
2026-06-29 10:31:00,3997.562939779135,3998.1442664923065,3997.207113178623,3997.4602970658407,80
2026-06-29 10:32:00,3998.1445216552124,3998.594312754258,3997.9096062363055,3998.0988016721444,69
2026-06-29 10:33:00,3998.149638185722,3998.2276899298004,3997.9020650812126,3997.9507683108,85
2026-06-29 10:34:00,3997.658883860198,3998.113841777755,3997.2415129723,3997.1464171284388,10
2026-06-29 10:35:00,3997.88993559733,3997.904687747205,3997.8880046391673,3997.8517300448098,83
2026-06-29 10:36:00,3997.9894654451164,3998.002739576034,3997.6177118426403,3998.471988529439,25
2026-06-29 10:37:00,3997.689357006537,3997.8835231380267,3997.4760612002724,3997.846277864117,68
2026-06-29 10:38:00,3997.724258049032,3998.0174439632747,3997.247739650266,3997.7204059730852,61
2026-06-29 10:39:00,3997.531601250601,3997.9938457012854,3997.475806866707,3997.4790230847593,29
2026-06-29 10:40:00,3997.5883599232266,3997.9983371491903,3997.2354385630574,3997.592853101789,19
2026-06-29 10:41:00,3997.9194252604875,3998.1869668843137,3997.6308415265557,3998.0288490835223,43
2026-06-29 10:42:00,3998.71243366856,3998.8766096683294,3998.327038353017,3998.476271105498,66
2026-06-29 10:43:00,3998.0935259191465,3998.691800619241,3998.0546137624565,3998.3163902580804,74
